depth,permeability,porosity,Pozo
7444.5,0.0,0.0,well4
7445.0,0.0,0.0,well4
7445.5,0.0,0.0,well4
7446.0,0.0,0.0,well4
7446.5,0.0,0.0,well4
7447.0,0.0,0.0,well4
7447.5,0.0,0.0,well4
7448.0,0.0,0.0,well4
7448.5,0.0,0.0,well4
7449.0,0.0,0.0,well4
7449.5,0.0,0.0,well4
7450.0,0.0,0.0,well4
7450.5,0.0,0.0001,well4
7451.0,0.0,0.0001,well4
7451.5,0.0,0.0001,well4
7452.0,0.0,0.0,well4
7452.5,0.0,0.0,well4
7453.0,0.0,0.0,well4
7453.5,0.0,0.0,well4
7454.0,0.0,0.0,well4
7454.5,0.0,0.0,well4
7455.0,0.0,0.0,well4
7455.5,0.0,0.0,well4
7456.0,0.0,0.0,well4
7456.5,0.0,0.0,well4
7457.0,0.0,0.0,well4
7457.5,0.0,0.0,well4
7458.0,0.0,0.0,well4
7458.5,0.0,0.0,well4
7459.0,0.0,0.0,well4
7459.5,0.0,0.0,well4
7460.0,0.0,0.0,well4
7460.5,0.0,0.0,well4
7461.0,0.0,0.0,well4
7461.5,0.0,0.0,well4
7462.0,0.0,0.0,well4
7462.5,0.0,0.0,well4
7463.0,0.0,0.0,well4
7463.5,0.0,0.0001,well4
7464.0,0.0001,0.0004,well4
7464.5,0.0002,0.0009,well4
7465.0,0.0002,0.0009,well4
7465.5,0.0001,0.0005,well4
7466.0,0.0001,0.0005,well4
7466.5,0.0002,0.0009,well4
7467.0,0.0002,1,well4
7467.5,0.0002,0.0009,well4
7468.0,0.0002,0.0008,well4
7468.5,0.0002,0.0008,well4
7469.0,0.0001,0.0006,well4
7469.5,0.0001,0.0006,well4
7470.0,0.0002,0.0007,well4
7470.5,0.0002,1,well4
7471.0,0.0004,0.0015,well4
7471.5,0.0004,0.0012,well4
7472.0,0.0001,0.0005,well4
7472.5,0.0,0.0002,well4
7473.0,0.0,0.0003,well4
7473.5,0.0001,0.0006,well4
7474.0,0.0001,0.0007,well4
7474.5,0.0001,0.0004,well4
7475.0,0.0,0.0004,well4
7475.5,0.0009,0.0013,well4
7476.0,0.0131,0.0084,well4
7476.5,0.0531,0.0211,well4
7477.0,0.0319,0.0141,well4
7477.5,0.0068,0.0053,well4
7478.0,0.0027,0.0037,well4
7478.5,0.0111,0.0066,well4
7479.0,0.0652,0.0197,well4
7479.5,0.3289,0.0425,well4
7480.0,0.4079,0.0428,well4
7480.5,0.1127,0.0234,well4
7481.0,0.0252,0.0121,well4
7481.5,15,0.0094,well4
7482.0,12,0.0085,well4
7482.5,0.0164,0.0092,well4
7483.0,0.0485,0.0159,well4
7483.5,0.2028,0.0326,well4
7484.0,0.3921,0.0441,well4
7484.5,0.2396,0.0351,well4
7485.0,0.0718,0.0195,well4
7485.5,0.0224,11,well4
7486.0,0.0192,0.0101,well4
7486.5,0.0381,15,well4
7487.0,0.1104,0.0238,well4
7487.5,0.3345,0.0387,well4
7488.0,0.9469,0.0588,well4
7488.5,1.3635,0.0646,well4
7489.0,0.6995,0.0512,well4
7489.5,0.2597,0.0357,well4
7490.0,0.0935,0.0227,well4
7490.5,0.0211,0.0113,well4
7491.0,0.0044,0.0044,well4
7491.5,0.0006,0.0015,well4
7492.0,0.0001,0.0004,well4
7492.5,0.0,0.0002,well4
7493.0,0.0003,0.0006,well4
7493.5,0.0083,0.0059,well4
7494.0,0.0529,0.0207,well4
7494.5,36,0.0155,well4
7495.0,0.0057,0.0049,well4
7495.5,1,0.0018,well4
7496.0,0.0007,0.0016,well4
7496.5,0.0014,0.0026,well4
7497.0,0.0027,0.0039,well4
7497.5,0.0042,0.0046,well4
7498.0,0.0087,0.0071,well4
7498.5,0.0246,0.0126,well4
7499.0,0.0442,0.0167,well4
7499.5,31,0.0141,well4
7500.0,0.0171,0.0103,well4
7500.5,0.0154,0.0097,well4
7501.0,0.0144,0.0095,well4
7501.5,0.0071,0.0064,well4
7502.0,0.0029,0.0039,well4
7502.5,0.0025,0.0034,well4
7503.0,0.0036,0.0043,well4
7503.5,0.0119,0.0071,well4
7504.0,0.1107,0.02,well4
7504.5,1014,0.0622,well4
7505.0,1.5644,0.0659,well4
7505.5,1.5672,0.0654,well4
7506.0,1.1334,0.0585,well4
7506.5,0.7734,0.0514,well4
7507.0,737,0.0501,well4
7507.5,1.1752,0.0576,well4
7508.0,3.3315,0.0728,well4
7508.5,13.5151,0.0962,well4
7509.0,63.3828,0.1244,well4
7509.5,175.8889,0.1482,well4
7510.0,273.1982,0.16,well4
7510.5,249.6457,0.1577,well4
7511.0,102.8594,0.1405,well4
7511.5,15.0611,0.1065,well4
7512.0,0.0263,0.0022,well4
7512.5,0.0,0.0001,well4
7513.0,0.0,0.0,well4
7513.5,0.0,0.0,well4
7514.0,0.0,0.0,well4
7514.5,0.0,0.0,well4
7515.0,0.0,0.0,well4
7515.5,0.0,0.0,well4
7516.0,0.0,0.0,well4
7516.5,0.0,0.0,well4
7517.0,0.0,0.0,well4
7517.5,0.0,0.0,well4
7518.0,0.0,0.0,well4
7518.5,0.0,0.0,well4
7519.0,0.0,0.0,well4
7519.5,0.0,0.0,well4
7520.0,0.0,0.0,well4
7520.5,0.0001,0.0001,well4
7521.0,0.0199,0.0073,well4
7521.5,4.4102,0.0844,well4
7522.0,9.7905,0.0944,well4
7522.5,5.2234,0.0825,well4
7523.0,1043,0.0534,well4
7523.5,0.2183,0.0084,well4
7524.0,0.0001,0.0001,well4
7524.5,0.0,0.0,well4
7525.0,0.0,0.0001,well4
7525.5,0.0,0.0002,well4
7526.0,0.0,0.0003,well4
7526.5,0.0,0.0001,well4
7527.0,0.0,0.0,well4
7527.5,0.0,0.0,well4
7528.0,0.0,0.0,well4
7528.5,0.0,0.0,well4
7529.0,0.0,0.0,well4
7529.5,0.0,0.0,well4
7530.0,0.0,0.0,well4
7530.5,0.0,0.0,well4
7531.0,0.0,0.0,well4
7531.5,0.0,0.0,well4
7532.0,0.0,0.0,well4
7532.5,0.0,0.0002,well4
7533.0,0.0008,0.0019,well4
7533.5,0.0037,0.0049,well4
7534.0,0.0062,6,well4
7534.5,13,0.0093,well4
7535.0,0.0173,0.0124,well4
7535.5,0.0042,0.0048,well4
7536.0,0.0002,0.0005,well4
7536.5,0.0,0.0,well4
7537.0,0.0,0.0,well4
7537.5,0.0,0.0,well4
7538.0,0.0,0.0,well4
7538.5,0.0,0.0,well4
7539.0,0.0,0.0,well4
7539.5,0.0,0.0,well4
7540.0,0.0,0.0,well4
7540.5,0.0,0.0,well4
7541.0,0.0,0.0,well4
7541.5,0.0,0.0,well4
7542.0,0.0,0.0,well4
7542.5,0.0,0.0,well4
7543.0,0.0,0.0,well4
7543.5,0.0,0.0,well4
7544.0,0.0,0.0,well4
7544.5,0.0,0.0,well4
7545.0,0.0,0.0,well4
7545.5,0.0,0.0,well4
7546.0,0.0,0.0,well4
7546.5,0.0,0.0,well4
7547.0,0.0,0.0,well4
7547.5,0.0,0.0,well4
7548.0,0.0,0.0,well4
7548.5,0.0,0.0,well4
7549.0,0.0,0.0,well4
7549.5,0.0,0.0,well4
7550.0,0.0,0.0,well4
7550.5,0.0,0.0,well4
7551.0,0.0,0.0,well4
7551.5,0.0,0.0,well4
7552.0,0.0,0.0,well4
7552.5,0.0,0.0,well4
7553.0,0.0,0.0,well4
7553.5,0.0,0.0,well4
7554.0,0.0,0.0,well4
7554.5,0.0,0.0001,well4
7555.0,0.0,0.0003,well4
7555.5,0.0001,0.0005,well4
7556.0,0.0001,0.0007,well4
7556.5,0.0002,1,well4
7557.0,0.0004,0.0013,well4
7557.5,0.0003,0.0012,well4
7558.0,0.0001,0.0007,well4
7558.5,0.0001,0.0006,well4
7559.0,0.0002,0.0009,well4
7559.5,0.0002,0.0009,well4
7560.0,0.0001,0.0006,well4
7560.5,0.0001,0.0003,well4
7561.0,0.0,0.0002,well4
7561.5,0.0,0.0002,well4
7562.0,0.0,0.0001,well4
7562.5,0.0,0.0,well4
7563.0,0.0,0.0,well4
7563.5,0.0,0.0,well4
7564.0,0.0,0.0,well4
7564.5,0.0001,0.0,well4
7565.0,1.1403,0.0072,well4
7565.5,51601,0.1341,well4
7566.0,155.7171,0.1522,well4
7566.5,255.5922,0.1621,well4
7567.0,320.9061,0.1672,well4
7567.5,347.2409,0.1696,well4
7568.0,320.1815,0.1681,well4
7568.5,244.3326,0.1618,well4
7569.0,150.1261,0.1499,well4
7569.5,74.5195,0.1343,well4
7570.0,31.6913,0.1165,well4
7570.5,13.6969,0.1026,well4
7571.0,9.7612,0.0976,well4
7571.5,11505,0.1018,well4
7572.0,16.8001,0.1092,well4
7572.5,20.5765,0.1135,well4
7573.0,20.3145,0.1134,well4
7573.5,18.0706,0.1114,well4
7574.0,14.2011,0.1074,well4
7574.5,10.2603,0.1016,well4
7575.0,6.1917,0.0923,well4
7575.5,2.7951,0.0801,well4
7576.0,0.1857,0.0235,well4
7576.5,0.0012,0.0011,well4
7577.0,0.0,0.0,well4
7577.5,0.0,0.0,well4
7578.0,0.0,0.0,well4
7578.5,0.0,0.0,well4
7579.0,0.0,0.0,well4
7579.5,0.0,0.0,well4
7580.0,0.0,0.0,well4
7580.5,0.0,0.0,well4
7581.0,0.0,0.0,well4
7581.5,0.0,0.0,well4
7582.0,0.0,0.0,well4
7582.5,0.0003,0.0006,well4
7583.0,0.0074,0.0069,well4
7583.5,22,0.0151,well4
7584.0,7,0.0066,well4
7584.5,0.0003,0.0007,well4
7585.0,0.0,0.0,well4
7585.5,0.0,0.0,well4
7586.0,0.0,0.0,well4
7586.5,0.0,0.0,well4
7587.0,0.0,0.0,well4
7587.5,0.0,0.0,well4
7588.0,0.0,0.0,well4
7588.5,0.0,0.0,well4
7589.0,0.0,0.0,well4
7589.5,0.0,0.0,well4
7590.0,0.0,0.0,well4
7590.5,0.0,0.0,well4
7591.0,0.0,0.0,well4
7591.5,0.0,0.0,well4
7592.0,0.0,0.0,well4
7592.5,0.0,0.0,well4
7593.0,0.0,0.0,well4
7593.5,0.0,0.0001,well4
7594.0,0.0,0.0002,well4
7594.5,0.0001,0.0006,well4
7595.0,0.0001,0.0008,well4
7595.5,0.0001,0.0006,well4
7596.0,0.0,0.0004,well4
7596.5,0.0,0.0003,well4
7597.0,0.0001,0.0005,well4
7597.5,0.0005,0.0015,well4
7598.0,0.0025,4,well4
7598.5,0.0045,0.0057,well4
7599.0,3,0.0043,well4
7599.5,0.0016,0.0027,well4
7600.0,0.0021,0.0034,well4
7600.5,0.0029,0.0048,well4
7601.0,1,0.0021,well4
7601.5,0.0004,0.0008,well4
7602.0,0.0105,0.0042,well4
7602.5,21.4257,0.0673,well4
7603.0,204.9303,0.1607,well4
7603.5,1532.7988,0.2056,well4
7604.0,1987441,0.2397,well4
7604.5,2830.7336,0.2562,well4
7605.0,3002.6721,258,well4
7605.5,2535.0396,0.2504,well4
7606.0,2021569,0.2404,well4
7606.5,1800.0367,0.2354,well4
7607.0,1746.0457,0.2347,well4
7607.5,1915.8804,0.2311,well4
7608.0,1839.1915,0.2166,well4
7608.5,698.0545,0.1912,well4
7609.0,236.6413,0.1648,well4
7609.5,138.4141,0.1519,well4
7610.0,212.6743,0.1601,well4
7610.5,478.4179,0.1789,well4
7611.0,863.4261,0.1945,well4
7611.5,1075.6035,0.2005,well4
7612.0,1023.4678,0.1998,well4
7612.5,748082,0.1916,well4
7613.0,373.3544,174,well4
7613.5,106.2469,145,well4
7614.0,20.6925,106,well4
7614.5,1.5319,0.0675,well4
7615.0,0.0118,2,well4
7615.5,0.0,0.0,well4
7616.0,0.0,0.0,well4
7616.5,0.0,0.0,well4
7617.0,0.0,0.0,well4
7617.5,0.0009,0.0005,well4
7618.0,0.1302,0.0146,well4
7618.5,20.4147,117,well4
7619.0,49.6708,0.1323,well4
7619.5,58.5543,0.1362,well4
7620.0,28.9249,0.1256,well4
7620.5,0.1057,0.0129,well4
7621.0,0.0136,0.0054,well4
7621.5,7.4191,0.0426,well4
7622.0,50.8131,0.1306,well4
7622.5,124.9702,0.1501,well4
7623.0,178.1654,0.1581,well4
7623.5,213.9025,0.1612,well4
7624.0,351.2108,0.1723,well4
7624.5,974.5917,0.1947,well4
7625.0,2164239,0.2163,well4
7625.5,2336.5061,0.2206,well4
7626.0,1124.9382,0.2002,well4
7626.5,245.0252,0.1582,well4
7627.0,17.4569,0.1064,well4
7627.5,1.3635,43,well4
7628.0,0.0473,0.0156,well4
7628.5,0.0132,0.0082,well4
7629.0,0.0302,0.0094,well4
7629.5,6.1701,0.0462,well4
7630.0,102398,0.1405,well4
7630.5,742.6311,0.1875,well4
7631.0,2086.9846,0.2224,well4
7631.5,2010.67,0.2407,well4
7632.0,2260.1091,0.2457,well4
7632.5,2254.2786,0.2452,well4
7633.0,2226.0374,0.2449,well4
7633.5,2216.4346,0.2445,well4
7634.0,2156179,0.2439,well4
7634.5,1851.2245,0.2371,well4
7635.0,1961882,0.2206,well4
7635.5,764.6949,0.1903,well4
7636.0,140.8505,0.1457,well4
7636.5,2.9577,0.0646,well4
7637.0,0.0903,0.0154,well4
7637.5,0.0276,12,well4
7638.0,0.3322,0.0306,well4
7638.5,11.6431,0.1064,well4
7639.0,18.4288,0.1139,well4
7639.5,4.1504,0.0641,well4
7640.0,0.0085,0.0019,well4
7640.5,0.0,0.0,well4
7641.0,0.0,0.0,well4
7641.5,0.0,0.0,well4
7642.0,0.0,0.0,well4
7642.5,0.0004,0.0005,well4
7643.0,0.0429,0.0099,well4
7643.5,5.6356,0.0822,well4
7644.0,13.8881,0.1067,well4
7644.5,6.2974,0.0904,well4
7645.0,1.6899,0.0697,well4
7645.5,92,15,well4
7646.0,0.0035,0.0045,well4
7646.5,0.0496,0.0102,well4
7647.0,1.1134,0.0609,well4
7647.5,6.3713,0.0865,well4
7648.0,26.1125,0.1143,well4
7648.5,54.4704,0.13,well4
7649.0,49.5123,0.1272,well4
7649.5,25.3284,0.1148,well4
7650.0,18.4472,0.1096,well4
7650.5,42.7969,0.1231,well4
7651.0,162.3694,0.1491,well4
7651.5,476.5927,0.1743,well4
7652.0,862.5995,0.1897,well4
7652.5,1192.3868,0.1992,well4
7653.0,1506.1095,207,well4
7653.5,1551.3622,0.2096,well4
7654.0,1003.1476,0.2005,well4
7654.5,458.0951,0.1828,well4
7655.0,307.3004,0.1715,well4
7655.5,449.7508,0.1799,well4
7656.0,1235.7407,0.2001,well4
7656.5,2747.6956,0.2197,well4
7657.0,2420.6372,0.2331,well4
7657.5,2084.2029,0.2419,well4
7658.0,2420.9651,0.2483,well4
7658.5,2783.9744,0.2545,well4
7659.0,3071.7793,0.2588,well4
7659.5,3269.5164,0.2619,well4
7660.0,3156.4722,0.2606,well4
7660.5,2584.3323,0.2516,well4
7661.0,2397.3313,0.2259,well4
7661.5,510366,172,well4
7662.0,18.4928,0.0862,well4
7662.5,0.1036,0.0001,well4
7663.0,0.1501,0.0001,well4
7663.5,0.2587,0.0187,well4
7664.0,0.0028,0.0024,well4
7664.5,0.0027,3,well4
7665.0,0.0204,0.0115,well4
7665.5,54,0.0215,well4
7666.0,0.0329,0.0149,well4
7666.5,0.0051,0.0046,well4
7667.0,0.0003,0.0013,well4
7667.5,0.0001,0.0007,well4
7668.0,0.0,0.0003,well4
7668.5,0.0,0.0001,well4
7669.0,0.0,0.0,well4
7669.5,0.0,0.0,well4
7670.0,0.0,0.0,well4
7670.5,0.0,0.0,well4
7671.0,0.0,0.0,well4
7671.5,0.0,0.0,well4
7672.0,0.0017,0.0011,well4
7672.5,0.4062,0.0262,well4
7673.0,13.8675,0.1082,well4
7673.5,38.9057,0.1236,well4
7674.0,106.3987,0.1415,well4
7674.5,314.0789,0.1649,well4
7675.0,852.9069,188,well4
7675.5,1592.8369,0.2044,well4
7676.0,2276.1936,0.2142,well4
7676.5,2989.6604,0.2216,well4
7677.0,3677.5691,0.2278,well4
7677.5,3937.1665,0.2296,well4
7678.0,3798.7739,0.2295,well4
7678.5,3387.9861,0.2263,well4
7679.0,2536.0493,0.2187,well4
7679.5,1480.3688,0.2048,well4
7680.0,708.7803,0.1863,well4
7680.5,329.4741,169,well4
7681.0,226.4311,0.1602,well4
7681.5,205.0219,0.1575,well4
7682.0,181.3025,0.1547,well4
7682.5,114.4628,0.1443,well4
7683.0,53.6359,0.1296,well4
7683.5,19.2115,0.1156,well4
7684.0,0.6739,0.0272,well4
7684.5,0.1133,15,well4
7685.0,6.1472,0.0747,well4
7685.5,49.5485,0.1298,well4
7686.0,84.9693,0.1394,well4
7686.5,85.5049,0.14,well4
7687.0,60184,0.1327,well4
7687.5,36.6634,0.1229,well4
7688.0,24.8569,0.1163,well4
7688.5,25.2852,0.1163,well4
7689.0,32.6188,0.1215,well4
7689.5,45.2646,0.1285,well4
7690.0,50.3839,0.1309,well4
7690.5,41.3935,0.1274,well4
7691.0,27.4397,0.1201,well4
7691.5,6.4456,0.0633,well4
7692.0,0.0171,0.0048,well4
7692.5,0.0001,0.0001,well4
7693.0,0.0,0.0,well4
7693.5,0.0,0.0,well4
7694.0,0.0001,0.0003,well4
7694.5,0.0041,0.0031,well4
7695.0,371,0.0287,well4
7695.5,15.7178,0.1116,well4
7696.0,23.0678,116,well4
7696.5,25.2418,0.1169,well4
7697.0,23.8419,0.1156,well4
7697.5,25.0262,0.1173,well4
7698.0,35.2269,0.1231,well4
7698.5,52.2564,0.1306,well4
7699.0,75.0727,0.1368,well4
7699.5,97.4351,0.1411,well4
7700.0,107.7887,0.1426,well4
7700.5,111.8147,0.1438,well4
7701.0,95661,0.1425,well4
7701.5,65.7214,0.1379,well4
7702.0,14.3035,0.0569,well4
7702.5,0.0446,0.0121,well4
7703.0,0.0029,0.0034,well4
7703.5,0.0003,1,well4
7704.0,0.0,0.0002,well4
7704.5,0.0,0.0,well4
7705.0,0.0,0.0,well4
7705.5,0.0011,0.0003,well4
7706.0,4.3013,0.0397,well4
7706.5,69.8927,0.1355,well4
7707.0,185.0486,0.1555,well4
7707.5,893.0579,0.1684,well4
7708.0,1346.6462,0.1777,well4
7708.5,1854.8718,0.1845,well4
7709.0,2221135,0.1879,well4
7709.5,2221.6223,0.1874,well4
7710.0,2058.0305,0.1844,well4
7710.5,1914.4448,0.1825,well4
7711.0,1777.8049,0.1806,well4
7711.5,1544.0417,179,well4
7712.0,1055.7965,0.1741,well4
7712.5,480.3452,0.1635,well4
7713.0,73.9553,0.0465,well4
7713.5,67.5382,0.0669,well4
7714.0,321.6548,0.1502,well4
7714.5,589.6683,0.1598,well4
7715.0,958.7812,0.1699,well4
7715.5,1405.3566,0.1779,well4
7716.0,1828.7056,0.1839,well4
7716.5,2093.5593,0.1871,well4
7717.0,2150.6462,0.1878,well4
7717.5,2182.6274,0.1878,well4
7718.0,2165.4194,0.1873,well4
7718.5,2162.0386,0.1878,well4
7719.0,2052751,0.1876,well4
7719.5,1906.2269,0.1862,well4
7720.0,1720.3145,0.1819,well4
7720.5,1617.2461,0.1796,well4
7721.0,1672.1115,0.1808,well4
7721.5,1787.39,0.1833,well4
7722.0,1817.5129,0.1839,well4
7722.5,1756.9872,0.1826,well4
7723.0,1732.8014,0.1825,well4
7723.5,1779.2727,0.1837,well4
7724.0,1818.3483,0.1838,well4
7724.5,1827.6848,0.1833,well4
7725.0,1791671,0.1827,well4
7725.5,1694.8013,0.1825,well4
7726.0,1527.3104,0.1815,well4
7726.5,1374.0273,0.1799,well4
7727.0,1344.3271,0.1794,well4
7727.5,1401.3142,0.1784,well4
7728.0,1490.3055,0.1787,well4
7728.5,1588.2048,0.1801,well4
7729.0,1767176,0.1837,well4
7729.5,2020.7559,188,well4
7730.0,2132.4456,0.1894,well4
7730.5,1555.5254,0.1834,well4
7731.0,616.6691,0.1642,well4
7731.5,87507,0.0616,well4
7732.0,1.2093,0.0014,well4
7732.5,0.8521,0.0001,well4
7733.0,0.7692,0.0001,well4
7733.5,0.7175,0.0,well4
7734.0,0.6688,0.0,well4
7734.5,0.6567,0.0,well4
7735.0,0.7208,0.0,well4
7735.5,0.8352,0.0002,well4
7736.0,0.8541,0.0003,well4
7736.5,0.7531,0.0,well4
7737.0,0.6532,0.0,well4
7737.5,0.6067,0.0,well4
7738.0,0.6093,0.0,well4
7738.5,0.6348,0.0,well4
7739.0,0.7392,0.0,well4
7739.5,0.9583,0.0006,well4
7740.0,2.0805,0.0109,well4
7740.5,7.0057,0.0452,well4
7741.0,42.4097,0.0711,well4
7741.5,133.9169,131,well4
7742.0,216.1701,0.1406,well4
7742.5,291.5066,0.1477,well4
7743.0,340.9925,0.1526,well4
7743.5,401.6572,0.1571,well4
7744.0,457.4242,0.1599,well4
7744.5,456.5237,0.1593,well4
7745.0,408.2318,0.1572,well4
7745.5,361.2002,0.1561,well4
7746.0,343.3794,0.1569,well4
7746.5,361.2571,0.1588,well4
7747.0,411.2354,161,well4
7747.5,500.9629,0.1639,well4
7748.0,631.0121,0.1676,well4
7748.5,777199,0.1706,well4
7749.0,923.8864,0.1724,well4
7749.5,961465,171,well4
7750.0,891.6858,0.1674,well4
7750.5,714.2519,0.1627,well4
7751.0,562.9412,0.1585,well4
7751.5,504.4931,0.1564,well4
7752.0,518.8918,0.1582,well4
7752.5,606.2888,0.1626,well4
7753.0,687.9641,0.1675,well4
7753.5,633.4484,0.1687,well4
7754.0,502.6509,166,well4
7754.5,445.9109,0.1633,well4
7755.0,483.6293,0.1632,well4
7755.5,569.7061,0.1656,well4
7756.0,638.1277,0.1676,well4
7756.5,683.1556,169,well4
7757.0,697.4492,0.1686,well4
7757.5,691.3399,0.1674,well4
7758.0,644.9057,165,well4
7758.5,610.7372,0.1637,well4
7759.0,637.6089,0.1648,well4
7759.5,729.82,0.1688,well4
7760.0,906265,0.1729,well4
7760.5,1103.5061,0.1753,well4
7761.0,1300.1665,0.1771,well4
7761.5,1471.5719,0.1798,well4
7762.0,1623.7689,0.1845,well4
7762.5,1735.8428,188,well4
7763.0,1763.2037,0.1897,well4
7763.5,1651.1882,0.1888,well4
7764.0,1473.2552,0.1867,well4
7764.5,1428.9803,186,well4
7765.0,1631.6069,0.1887,well4
7765.5,2100.4785,0.1947,well4
7766.0,2677.2063,0.2005,well4
7766.5,3178.4946,0.2056,well4
7767.0,3421.9241,208,well4
7767.5,3617.7104,0.2098,well4
7768.0,3858.8926,0.2106,well4
7768.5,4119.7515,211,well4
7769.0,4182686,0.2094,well4
7769.5,4091.0544,0.2077,well4
7770.0,4029.9382,0.2065,well4
7770.5,4053269,0.2066,well4
7771.0,3963.9929,0.2054,well4
7771.5,3729.1907,0.2035,well4
7772.0,3323.3804,0.1998,well4
7772.5,2827.8069,0.1954,well4
7773.0,2317.3667,0.1902,well4
7773.5,1972.7106,0.1863,well4
7774.0,1820.3434,0.1849,well4
7774.5,1887.3822,0.1861,well4
7775.0,2176.8091,0.1905,well4
7775.5,2618.5615,0.1961,well4
7776.0,2971.7336,0.1993,well4
7776.5,3249.7451,0.2014,well4
7777.0,3331.5747,0.2009,well4
7777.5,3299.5159,0.1998,well4
7778.0,3166.6951,198,well4
7778.5,3047.2954,0.1962,well4
7779.0,2975.1704,0.1957,well4
7779.5,2831.6636,0.1938,well4
7780.0,2669.0095,193,well4
7780.5,2482.0823,0.1937,well4
7781.0,2093.7678,0.1935,well4
7781.5,1658.7693,0.1915,well4
7782.0,1427.6853,187,well4
7782.5,1341.0459,0.1826,well4
7783.0,1520.7871,0.1825,well4
7783.5,1868.3489,0.1861,well4
7784.0,2316.6926,0.1908,well4
7784.5,2634.6519,0.1935,well4
7785.0,2727.7769,0.1941,well4
7785.5,2734.5879,0.1941,well4
7786.0,2723.4199,0.1941,well4
7786.5,2750.8713,0.1947,well4
7787.0,2851033,0.1959,well4
7787.5,2962.8103,0.1972,well4
7788.0,2900.1868,0.1966,well4
7788.5,2559.9092,0.1934,well4
7789.0,2195.2961,0.1889,well4
7789.5,2061.1702,0.1871,well4
7790.0,2089.6191,0.1871,well4
7790.5,2255199,189,well4
7791.0,2405.4253,0.1909,well4
7791.5,2508.2175,0.1928,well4
7792.0,2613.6436,0.1951,well4
7792.5,2704.6443,0.1978,well4
7793.0,2979.1155,202,well4
7793.5,3357.4988,0.2053,well4
7794.0,3529.8706,0.2065,well4
7794.5,3430.5186,0.2069,well4
7795.0,3369.4473,0.2084,well4
7795.5,3400.0464,0.2101,well4
7796.0,3522.0095,0.2102,well4
7796.5,3998.7952,0.2113,well4
7797.0,4603.4214,213,well4
7797.5,4724.5054,0.2121,well4
7798.0,3997.0735,0.2065,well4
7798.5,2832.7627,0.1964,well4
7799.0,1704.6047,0.1831,well4
7799.5,846.8406,0.1666,well4
7800.0,381.2344,0.1502,well4
7800.5,175.9473,0.1415,well4
7801.0,9.2835,0.0343,well4
7801.5,17.2124,0.0446,well4
7802.0,460.1407,0.1627,well4
7802.5,1010.5846,0.1744,well4
7803.0,1686.6665,0.1831,well4
7803.5,2161374,0.1883,well4
7804.0,2365.2942,192,well4
7804.5,2487.5986,0.1943,well4
7805.0,2547.3962,0.1955,well4
7805.5,2309.6609,0.1935,well4
7806.0,1642.9487,0.1855,well4
7806.5,1113.7849,0.1773,well4
7807.0,1036.5203,0.1754,well4
7807.5,1377782,0.1805,well4
7808.0,1939.8055,0.1868,well4
7808.5,2362.2197,0.1909,well4
7809.0,2473.7087,0.1916,well4
7809.5,2284.3027,0.1891,well4
7810.0,1963.1501,0.1847,well4
7810.5,1683.4246,0.1803,well4
7811.0,1463.7129,0.1776,well4
7811.5,1295.3021,0.1754,well4
7812.0,1239.8153,0.1758,well4
7812.5,1354.4775,0.1777,well4
7813.0,1609.9382,0.1817,well4
7813.5,1991636,0.1864,well4
7814.0,2341.8105,0.1908,well4
7814.5,2441.4661,0.1937,well4
7815.0,2249.1157,0.1923,well4
7815.5,1857.6965,0.1861,well4
7816.0,1521.2788,0.1787,well4
7816.5,1415.0497,0.1752,well4
7817.0,1553.0046,0.1778,well4
7817.5,1844.5684,0.1834,well4
7818.0,2142.0449,0.1878,well4
7818.5,2436.0398,0.1909,well4
7819.0,2838.9136,0.1954,well4
7819.5,3263.1394,0.1997,well4
7820.0,3684.7664,0.2034,well4
7820.5,4032.7827,206,well4
7821.0,4217.1523,0.2067,well4
7821.5,4139603,0.2056,well4
7822.0,3914.7502,0.2049,well4
7822.5,3617.4001,0.2028,well4
7823.0,3020.9365,0.1978,well4
7823.5,2317.6472,0.1897,well4
7824.0,1792.9291,181,well4
7824.5,1589.8488,0.1774,well4
7825.0,1643.9829,0.1786,well4
7825.5,1665.9703,0.1797,well4
7826.0,1506.1215,0.1766,well4
7826.5,1271.0118,171,well4
7827.0,1172.8291,168,well4
7827.5,1245.7018,0.1699,well4
7828.0,1285.9938,0.1723,well4
7828.5,1054.28,0.1693,well4
7829.0,700.8743,0.1605,well4
7829.5,466.5623,0.1506,well4
7830.0,378.0915,0.1455,well4
7830.5,385.3187,0.1462,well4
7831.0,437.6475,151,well4
7831.5,538.6838,0.1578,well4
7832.0,643.2079,0.1617,well4
7832.5,761.5259,0.1641,well4
7833.0,862712,0.1646,well4
7833.5,976.6851,0.1662,well4
7834.0,1176.3745,0.1713,well4
7834.5,1554.0297,0.1794,well4
7835.0,2014.1421,0.1864,well4
7835.5,2302.4688,0.1898,well4
7836.0,2274.0408,188,well4
7836.5,2000.6454,0.1843,well4
7837.0,1753.9679,0.1815,well4
7837.5,1663.3564,0.1818,well4
7838.0,1757.4414,0.1847,well4
7838.5,1947.2563,0.1868,well4
7839.0,2110.3123,0.1877,well4
7839.5,2076.8325,0.1861,well4
7840.0,1809.9719,0.1823,well4
7840.5,1361.4791,0.1751,well4
7841.0,822.2372,0.1633,well4
7841.5,414278,0.1475,well4
7842.0,243.8674,0.1349,well4
7842.5,216.4091,133,well4
